UserId,SessionId,ArticleId_served,Click,Percentage Time Spent
552,2,1395,0,0
552,3,3257,0,0
552,3,2022,1,56
552,3,1555,1,52
552,3,3979,0,0
552,3,2762,0,0
552,3,794,0,0
552,3,2192,0,0
552,3,3859,0,0
552,3,3700,0,0
552,3,3472,0,0
552,4,3921,1,54
552,4,3597,0,0
552,4,4429,0,0
552,4,1176,0,0
552,4,188,0,0
552,4,1239,0,0
552,4,1586,0,0
552,4,1439,0,0
552,4,4466,0,0
552,4,3203,0,0
552,5,2449,0,0
552,5,1003,0,0
552,5,3445,1,52
552,5,3623,0,0
552,5,404,1,66
552,5,2655,0,0
552,5,2021,0,0
552,5,1948,0,0
552,5,4763,1,60
552,5,225,0,0
552,6,1626,0,0
552,6,2871,0,0
552,6,2538,0,0
552,6,2759,0,0
552,6,1166,0,0
552,6,2641,0,0
552,6,2036,0,0
552,6,2503,0,0
552,6,2681,1,70
552,6,2318,1,64
553,1,4648,0,0
553,1,4733,0,0
553,1,4643,0,0
553,1,3528,1,50
553,1,4383,0,0
553,1,111,0,0
553,1,4377,0,0
553,1,933,0,0
553,1,1448,0,0
553,1,1233,0,0
553,2,2490,0,0
553,2,333,0,0
553,2,4412,1,49
553,2,686,0,0
553,2,4022,0,0
553,2,3193,0,0
553,2,1548,0,0
553,2,1660,0,0
553,2,2568,0,0
553,2,226,0,0
553,3,407,0,0
553,3,2376,0,0
553,3,4824,1,60
553,3,4618,0,0
553,3,648,0,0
553,3,3240,0,0
553,3,1661,1,60
553,3,2497,0,0
553,3,1592,0,0
553,3,3461,0,0
554,1,3547,1,49
554,1,625,0,0
554,1,3160,0,0
554,1,3437,1,52
554,1,81,1,46
554,1,2683,0,0
554,1,4064,0,0
554,1,330,1,68
554,1,706,0,0
554,1,493,0,0
554,2,2834,0,0
554,2,992,0,0
554,2,3037,0,0
554,2,41,0,0
554,2,28,0,0
554,2,507,0,0
554,2,3740,0,0
554,2,4674,1,56
554,2,1319,1,81
554,2,1968,1,69
554,3,301,1,64
554,3,1608,0,0
554,3,891,0,0
554,3,1588,0,0
554,3,4459,0,0
554,3,3878,0,0
554,3,929,0,0
554,3,3196,0,0
554,3,19,0,0
554,3,2565,0,0
555,1,1332,0,0
555,1,44,0,0
555,1,3191,0,0
555,1,3724,0,0
555,1,756,0,0
555,1,1396,1,63
555,1,4506,0,0
555,1,234,0,0
555,1,2611,0,0
555,1,2138,0,0
555,2,2626,0,0
555,2,639,1,72
555,2,2387,0,0
555,2,1762,0,0
555,2,658,1,49
555,2,3032,0,0
555,2,668,0,0
555,2,4153,0,0
555,2,4268,0,0
555,2,1297,0,0
555,3,3082,1,67
555,3,939,0,0
555,3,3378,0,0
555,3,3726,0,0
555,3,2044,0,0
555,3,4294,0,0
555,3,4461,0,0
555,3,4640,0,0
555,3,625,0,0
555,3,2933,0,0
555,4,1666,0,0
555,4,4056,0,0
555,4,2566,0,0
555,4,439,0,0
555,4,652,1,47
555,4,1591,1,52
555,4,1393,0,0
555,4,4765,0,0
555,4,1363,0,0
555,4,3914,0,0
555,5,1576,0,0
555,5,2991,1,56
555,5,4440,1,63
555,5,2442,0,0
555,5,4071,0,0
555,5,3248,0,0
555,5,2489,0,0
555,5,2729,0,0
555,5,2146,0,0
555,5,4251,0,0
555,6,3415,0,0
555,6,4389,0,0
555,6,4123,1,69
555,6,348,0,0
555,6,3045,0,0
555,6,1974,1,48
555,6,1960,1,45
555,6,2650,0,0
555,6,3128,0,0
555,6,3433,0,0
556,1,4490,0,0
556,1,1179,0,0
556,1,3848,0,0
556,1,593,0,0
556,1,2682,0,0
556,1,290,1,56
556,1,3008,0,0
556,1,4168,0,0
556,1,1551,0,0
556,1,1056,0,0
556,2,4161,0,0
556,2,1356,0,0
556,2,146,0,0
556,2,2349,0,0
556,2,4809,0,0
556,2,823,0,0
556,2,2395,0,0
556,2,3247,0,0
556,2,3960,0,0
556,2,329,1,57
557,1,3293,1,50
557,1,4129,0,0
557,1,245,0,0
557,1,2956,0,0
557,1,2017,0,0
557,1,4516,0,0
557,1,3229,0,0
557,1,2259,0,0
557,1,94,1,71
557,1,1830,0,0
558,1,947,1,58
558,1,4050,0,0
558,1,1305,0,0
558,1,3157,0,0
558,1,3919,0,0
558,1,411,0,0
558,1,1712,0,0
558,1,4000,0,0
558,1,185,0,0
558,1,1769,0,0
559,1,4729,0,0
559,1,1879,0,0
559,1,3200,0,0
559,1,1116,1,54
559,1,4173,0,0
559,1,2128,0,0
559,1,2594,0,0
559,1,4103,0,0
559,1,2010,0,0
559,1,2482,0,0
559,2,1986,0,0
559,2,3853,0,0
559,2,2218,0,0
559,2,1035,1,62
559,2,2209,0,0
559,2,128,0,0
559,2,1708,0,0
559,2,3416,0,0
559,2,1976,0,0
559,2,1001,1,75
559,3,1466,1,75
559,3,3798,1,60
559,3,2483,0,0
559,3,2817,0,0
559,3,1336,0,0
559,3,253,0,0
559,3,2394,0,0
559,3,4321,0,0
559,3,2994,0,0
559,3,2049,0,0
559,4,2039,0,0
559,4,1663,0,0
559,4,2339,0,0
559,4,1994,0,0
559,4,1267,0,0
559,4,3472,0,0
559,4,117,0,0
559,4,2194,1,61
559,4,1119,1,43
559,4,82,0,0
560,1,345,0,0
560,1,1562,0,0
560,1,1531,0,0
560,1,2384,1,53
560,1,2905,0,0
560,1,3680,0,0
560,1,3555,0,0
560,1,2553,0,0
560,1,1696,0,0
560,1,541,1,63
560,2,4206,0,0
560,2,3925,0,0
560,2,2766,0,0
560,2,819,1,55
560,2,308,0,0
560,2,318,0,0
560,2,3943,0,0
560,2,3752,0,0
560,2,2224,0,0
560,2,1002,1,49
560,3,4447,0,0
560,3,4002,1,72
560,3,4082,0,0
560,3,136,0,0
560,3,4180,0,0
560,3,4148,0,0
560,3,4017,0,0
560,3,1970,1,78
560,3,570,0,0
560,3,1423,0,0
561,1,2335,1,51
561,1,4485,0,0
561,1,1085,1,61
561,1,2784,0,0
561,1,2482,1,42
561,1,4413,0,0
561,1,585,0,0
561,1,168,0,0
561,1,3395,0,0
561,1,281,0,0
561,2,1782,0,0
561,2,1374,0,0
561,2,4489,0,0
561,2,334,1,46
561,2,3854,0,0
561,2,1881,0,0
561,2,3403,0,0
561,2,2032,0,0
561,2,1709,0,0
561,2,3918,0,0
561,3,2088,0,0
561,3,19,1,58
561,3,4344,0,0
561,3,3799,0,0
561,3,2293,0,0
561,3,3519,1,52
561,3,1394,0,0
561,3,2879,0,0
561,3,4688,0,0
561,3,718,0,0
561,4,4136,0,0
561,4,3206,0,0
561,4,4623,0,0
561,4,303,0,0
561,4,1798,1,57
561,4,3198,0,0
561,4,1739,0,0
561,4,3519,0,0
561,4,4442,0,0
561,4,1081,0,0
562,1,422,1,54
562,1,3884,0,0
562,1,1802,0,0
562,1,916,0,0
562,1,1632,0,0
562,1,2677,0,0
562,1,4400,1,58
562,1,4321,1,69
562,1,315,0,0
562,1,3397,0,0
563,1,4597,0,0
563,1,1714,0,0
563,1,2831,1,50
563,1,3379,0,0
563,1,669,1,53
563,1,3755,0,0
563,1,2196,0,0
563,1,4265,0,0
563,1,1457,0,0
563,1,1112,0,0
564,1,4029,0,0
564,1,4270,0,0
564,1,3263,0,0
564,1,2379,0,0
564,1,2771,0,0
564,1,3325,0,0
564,1,471,0,0
564,1,850,1,49
564,1,1014,0,0
564,1,2506,1,61
565,1,2370,0,0
565,1,1741,1,57
565,1,546,1,63
565,1,1155,0,0
565,1,449,1,54
565,1,3290,0,0
565,1,119,0,0
565,1,1596,0,0
565,1,2908,0,0
565,1,4557,1,54
565,2,1599,0,0
565,2,1468,0,0
565,2,3053,0,0
565,2,355,0,0
565,2,343,0,0
565,2,2281,0,0
565,2,2228,0,0
565,2,4815,0,0
565,2,3208,0,0
565,2,2389,1,67
566,1,4236,0,0
566,1,2656,0,0
566,1,942,1,61
566,1,3383,0,0
566,1,1954,0,0
566,1,2510,0,0
566,1,734,0,0
566,1,1050,0,0
566,1,1849,1,60
566,1,1405,0,0
566,2,4643,1,58
566,2,4337,0,0
566,2,4593,0,0
566,2,667,0,0
566,2,4672,1,56
566,2,539,1,73
566,2,850,0,0
566,2,4089,1,63
566,2,4657,0,0
566,2,4287,0,0
566,3,4239,0,0
566,3,2870,1,55
566,3,455,0,0
566,3,3501,0,0
566,3,1145,0,0
566,3,1744,0,0
566,3,998,0,0
566,3,1457,0,0
566,3,2468,0,0
566,3,3584,0,0
567,1,1269,0,0
567,1,1261,1,64
567,1,2953,0,0
567,1,3739,0,0
567,1,291,0,0
567,1,2096,0,0
567,1,3039,0,0
567,1,1949,0,0
567,1,1214,0,0
567,1,4087,0,0
567,2,4393,0,0
567,2,3478,0,0
567,2,2601,1,70
567,2,3501,0,0
567,2,4098,0,0
567,2,687,0,0
567,2,1493,0,0
567,2,3395,0,0
567,2,91,0,0
567,2,803,0,0
568,1,4491,0,0
568,1,3778,0,0
568,1,2587,0,0
568,1,1134,0,0
568,1,1800,0,0
568,1,3673,0,0
568,1,2787,0,0
568,1,4163,0,0
568,1,1447,1,66
568,1,692,1,57
568,2,1469,0,0
568,2,1050,1,58
568,2,2025,1,76
568,2,816,0,0
568,2,2412,0,0
568,2,3152,0,0
568,2,3064,0,0
568,2,250,0,0
568,2,666,0,0
568,2,2629,0,0
569,1,1398,0,0
569,1,4026,0,0
569,1,1956,1,50
569,1,3813,0,0
569,1,1275,0,0
569,1,3119,0,0
569,1,4361,0,0
569,1,3047,0,0
569,1,4123,0,0
569,1,2628,1,61
569,2,4324,0,0
569,2,167,0,0
569,2,2721,1,61
569,2,2633,0,0
569,2,1264,0,0
569,2,1569,0,0
569,2,4726,0,0
569,2,3202,0,0
569,2,532,0,0
569,2,4194,0,0
569,3,2063,0,0
569,3,1663,0,0
569,3,2948,1,50
569,3,799,0,0
569,3,4817,1,79
569,3,117,0,0
569,3,2747,0,0
569,3,4587,0,0
569,3,304,0,0
569,3,4331,0,0
569,4,886,0,0
569,4,2628,1,63
569,4,4520,0,0
569,4,1500,1,68
569,4,4102,0,0
569,4,2143,0,0
569,4,938,0,0
569,4,1933,0,0
569,4,3679,0,0
569,4,3663,0,0
569,5,3985,0,0
569,5,567,0,0
569,5,1719,0,0
569,5,4798,0,0
569,5,3349,1,61
569,5,270,0,0
569,5,2237,0,0
569,5,1108,1,59
569,5,2959,0,0
569,5,4471,1,56
569,6,359,0,0
569,6,533,0,0
569,6,3499,0,0
569,6,2695,1,60
569,6,2979,1,52
569,6,2403,0,0
569,6,3286,0,0
569,6,2378,0,0
569,6,4070,0,0
569,6,3550,0,0
569,7,1104,0,0
569,7,3461,0,0
569,7,1241,0,0
569,7,2971,0,0
569,7,2990,0,0
569,7,972,0,0
569,7,2916,0,0
569,7,883,0,0
569,7,2333,1,56
569,7,1102,1,55
570,1,3550,0,0
570,1,2922,1,66
570,1,2415,1,52
570,1,1808,0,0
570,1,989,0,0
570,1,2526,1,53
570,1,4354,1,56
570,1,257,1,62
570,1,47,0,0
570,1,2500,0,0
570,2,3896,0,0
570,2,3246,0,0
570,2,4256,0,0
570,2,443,0,0
570,2,1116,1,56
570,2,3917,0,0
570,2,434,1,55
570,2,2467,0,0
570,2,4804,0,0
570,2,4329,0,0
571,1,946,0,0
571,1,166,0,0
571,1,1879,0,0
571,1,1059,0,0
571,1,1345,1,57
571,1,1984,0,0
571,1,1870,1,71
571,1,2479,0,0
571,1,4767,0,0
571,1,4628,0,0
571,2,2218,0,0
571,2,1918,0,0
571,2,2585,0,0
571,2,62,1,80
571,2,1375,0,0
571,2,1670,0,0
571,2,1100,0,0
571,2,4637,0,0
571,2,4287,1,54
571,2,1210,0,0
571,3,2276,0,0
571,3,1187,0,0
571,3,2583,0,0
571,3,881,1,42
571,3,986,1,60
571,3,4115,0,0
571,3,3327,0,0
571,3,4167,0,0
571,3,4237,0,0
571,3,862,0,0
572,1,3194,1,64
572,1,1701,0,0
572,1,330,1,63
572,1,1146,1,58
572,1,4584,0,0
572,1,2872,0,0
572,1,120,0,0
572,1,3169,1,59
572,1,1738,0,0
572,1,3823,0,0
572,2,4809,1,72
572,2,2055,0,0
572,2,2983,0,0
572,2,4480,0,0
572,2,1926,0,0
572,2,379,0,0
572,2,2421,1,64
572,2,420,0,0
572,2,4191,0,0
572,2,702,0,0
572,3,4347,0,0
572,3,1486,0,0
572,3,4502,0,0
572,3,1382,0,0
572,3,1642,0,0
572,3,4055,0,0
572,3,955,0,0
572,3,680,0,0
572,3,1231,1,63
572,3,2777,0,0
572,4,535,0,0
572,4,2255,1,62
572,4,3545,0,0
572,4,3282,0,0
572,4,1036,0,0
572,4,3268,0,0
572,4,2540,0,0
572,4,3463,1,42
572,4,2543,0,0
572,4,1659,1,48
572,5,509,0,0
572,5,654,0,0
572,5,3278,0,0
572,5,4734,0,0
572,5,2385,0,0
572,5,3846,0,0
572,5,2873,0,0
572,5,1857,0,0
572,5,1849,0,0
572,5,3321,1,82
573,1,2835,1,63
573,1,3481,0,0
573,1,737,1,59
573,1,4543,0,0
573,1,3372,0,0
573,1,1602,0,0
573,1,3083,0,0
573,1,1894,0,0
573,1,2779,0,0
573,1,4582,0,0
573,2,4612,0,0
573,2,1709,0,0
573,2,2429,1,53
573,2,1621,0,0
573,2,4552,0,0
573,2,2826,0,0
573,2,4000,0,0
573,2,3688,0,0
573,2,2124,0,0
573,2,1235,0,0
574,1,2566,0,0
574,1,2612,0,0
574,1,1449,0,0
574,1,1429,0,0
574,1,1193,1,53
574,1,3315,0,0
574,1,1572,0,0
574,1,3538,0,0
574,1,2045,0,0
574,1,3704,0,0
574,2,1700,0,0
574,2,3976,0,0
574,2,3432,0,0
574,2,2814,1,54
574,2,1935,0,0
574,2,3404,0,0
574,2,4588,0,0
574,2,3390,0,0
574,2,4082,0,0
574,2,3741,0,0
574,3,1966,0,0
574,3,4446,0,0
574,3,276,1,71
574,3,1294,1,54
574,3,3354,1,71
574,3,1651,0,0
574,3,2127,1,49
574,3,822,0,0
574,3,2417,0,0
574,3,1939,0,0
575,1,1519,0,0
575,1,3136,0,0
575,1,3806,0,0
575,1,2615,0,0
575,1,2447,0,0
575,1,704,0,0
575,1,3305,1,62
575,1,528,0,0
575,1,2408,0,0
575,1,802,0,0
575,2,127,0,0
575,2,4744,1,47
575,2,1804,0,0
575,2,3089,1,49
575,2,20,0,0
575,2,4041,0,0
575,2,4120,0,0
575,2,663,0,0
575,2,2723,1,47
575,2,4278,1,70
575,3,3757,1,64
575,3,3040,0,0
575,3,4137,0,0
575,3,3880,0,0
575,3,754,0,0
575,3,2761,0,0
575,3,3803,1,65
575,3,3949,0,0
575,3,4323,0,0
575,3,2755,0,0
575,4,1594,0,0
575,4,807,0,0
575,4,3754,0,0
575,4,2880,1,47
575,4,4598,0,0
575,4,4711,0,0
575,4,4310,0,0
575,4,3977,1,69
575,4,1570,0,0
575,4,35,0,0
575,5,2560,1,59
575,5,3744,0,0
575,5,2646,1,63
575,5,1258,0,0
575,5,122,0,0
575,5,4604,0,0
575,5,3092,1,61
575,5,4752,0,0
575,5,3335,0,0
575,5,2965,0,0
575,6,856,0,0
575,6,1961,0,0
575,6,2259,0,0
575,6,3080,0,0
575,6,2893,0,0
575,6,1188,0,0
575,6,2726,0,0
575,6,77,0,0
575,6,3388,1,51
575,6,4208,0,0
576,1,2366,0,0
576,1,349,0,0
576,1,114,0,0
576,1,2626,0,0
576,1,424,1,57
576,1,4397,0,0
576,1,3989,0,0
576,1,578,1,58
576,1,3891,0,0
576,1,4583,0,0
576,2,1115,0,0
576,2,702,0,0
576,2,4758,0,0
576,2,716,0,0
576,2,3170,1,52
576,2,47,0,0
576,2,2802,0,0
576,2,479,0,0
576,2,2965,0,0
576,2,538,1,68
576,3,2930,0,0
576,3,2977,0,0
576,3,2160,0,0
576,3,2347,0,0
576,3,2341,0,0
576,3,1050,0,0
576,3,1617,0,0
576,3,2612,0,0
576,3,4511,1,51
576,3,4813,0,0
576,4,1313,1,60
576,4,4743,0,0
576,4,3027,0,0
576,4,2185,1,46
576,4,723,0,0
576,4,1460,0,0
576,4,3248,0,0
576,4,976,0,0
576,4,1613,0,0
576,4,848,0,0
576,5,3401,0,0
576,5,2906,0,0
576,5,3715,0,0
576,5,4673,0,0
576,5,1738,0,0
576,5,2833,0,0
576,5,3262,0,0
576,5,2388,0,0
576,5,4070,0,0
576,5,2490,1,83
576,6,2028,0,0
576,6,3118,0,0
576,6,2422,0,0
576,6,2258,0,0
576,6,2865,1,58
576,6,3911,0,0
576,6,901,0,0
576,6,1240,0,0
576,6,4705,0,0
576,6,1235,0,0
576,7,2890,0,0
576,7,1783,0,0
576,7,4680,0,0
576,7,3276,0,0
576,7,1691,0,0
576,7,39,1,59
576,7,3711,0,0
576,7,65,1,64
576,7,2836,0,0
576,7,3359,0,0
576,8,2942,0,0
576,8,4670,0,0
576,8,2799,0,0
576,8,356,0,0
576,8,2483,0,0
576,8,530,0,0
576,8,2507,0,0
576,8,1898,0,0
576,8,2917,1,54
576,8,2667,1,59
576,9,3804,0,0
576,9,972,0,0
576,9,1028,1,52
576,9,1872,0,0
576,9,2552,1,64
576,9,1041,0,0
576,9,3250,0,0
576,9,1174,0,0
576,9,3331,0,0
576,9,4286,0,0
577,1,4274,0,0
577,1,2952,0,0
577,1,1618,1,61
577,1,470,0,0
577,1,1426,0,0
577,1,4798,0,0
577,1,2046,0,0
577,1,4746,0,0
577,1,2911,0,0
577,1,1930,0,0
578,1,2358,0,0
578,1,296,1,53
578,1,730,0,0
578,1,1477,1,56
578,1,95,0,0
578,1,1516,0,0
578,1,4740,0,0
578,1,2198,0,0
578,1,3069,1,58
578,1,2679,0,0
578,2,1445,0,0
578,2,2401,0,0
578,2,4766,0,0
578,2,1274,0,0
578,2,3625,0,0
578,2,3798,0,0
578,2,3676,0,0
578,2,988,0,0
578,2,4104,0,0
578,2,2713,1,60
578,3,264,0,0
578,3,2202,0,0
578,3,1269,0,0
578,3,1406,0,0
578,3,2875,0,0
578,3,4126,0,0
578,3,3017,1,60
578,3,4478,0,0
578,3,2754,0,0
578,3,1636,0,0
578,4,2342,0,0
578,4,3460,0,0
578,4,2649,0,0
578,4,1483,1,56
578,4,606,0,0
578,4,4670,0,0
578,4,40,0,0
578,4,4716,1,62
578,4,2459,1,66
578,4,4302,0,0
578,5,2510,0,0
578,5,406,1,56
578,5,2934,0,0
578,5,3539,0,0
578,5,602,0,0
578,5,83,0,0
578,5,4255,0,0
578,5,2280,0,0
578,5,3582,0,0
578,5,792,0,0
578,6,4132,1,72
578,6,2935,0,0
578,6,1877,0,0
578,6,539,1,50
578,6,2991,0,0
578,6,1001,0,0
578,6,4378,1,59
578,6,3070,0,0
578,6,3601,0,0
578,6,513,0,0
578,7,4202,0,0
578,7,4031,0,0
578,7,4825,0,0
578,7,87,0,0
578,7,4682,0,0
578,7,2698,0,0
578,7,3862,1,52
578,7,1471,0,0
578,7,3097,0,0
578,7,3283,0,0
578,8,2869,0,0
578,8,1027,0,0
578,8,4618,0,0
578,8,3406,0,0
578,8,2374,1,62
578,8,592,0,0
578,8,1979,0,0
578,8,315,0,0
578,8,2903,0,0
578,8,96,0,0
579,1,2037,1,63
579,1,4073,0,0
579,1,2683,0,0
579,1,2130,0,0
579,1,2901,1,64
579,1,3885,0,0
579,1,1434,0,0
579,1,431,0,0
579,1,2803,0,0
579,1,965,0,0
579,2,4018,1,64
579,2,2421,0,0
579,2,3503,0,0
579,2,2285,0,0
579,2,2953,0,0
579,2,119,0,0
579,2,3852,0,0
579,2,3782,0,0
579,2,2416,0,0
579,2,964,0,0
580,1,663,0,0
580,1,293,1,60
580,1,4683,0,0
580,1,1013,1,66
580,1,3124,0,0
580,1,1556,0,0
580,1,3382,0,0
580,1,4360,0,0
580,1,51,0,0
580,1,4542,0,0
581,1,663,0,0
581,1,3861,0,0
581,1,912,0,0
581,1,3881,1,64
581,1,2162,1,74
581,1,1347,0,0
581,1,2195,0,0
581,1,2726,0,0
581,1,566,0,0
581,1,4396,0,0
581,2,202,0,0
581,2,1152,0,0
581,2,4055,0,0
581,2,4459,0,0
581,2,4322,0,0
581,2,886,0,0
581,2,3432,0,0
581,2,671,0,0
581,2,776,1,61
581,2,561,0,0
582,1,1038,0,0
582,1,1772,0,0
582,1,4585,1,49
582,1,4551,0,0
582,1,64,1,58
582,1,2173,0,0
582,1,2168,0,0
582,1,1727,0,0
582,1,2155,0,0
582,1,2491,0,0
582,2,3222,0,0
582,2,1035,1,61
582,2,1029,0,0
582,2,3176,0,0
582,2,2948,1,64
582,2,4518,0,0
582,2,844,1,43
582,2,4074,0,0
582,2,713,0,0
582,2,85,0,0
582,3,4572,0,0
582,3,4271,0,0
582,3,4223,0,0
582,3,1225,1,45
582,3,4239,0,0
582,3,772,0,0
582,3,2939,1,50
582,3,123,0,0
582,3,283,0,0
582,3,222,0,0
582,4,3000,0,0
582,4,3580,0,0
582,4,2328,0,0
582,4,3569,0,0
582,4,1651,1,47
582,4,4011,0,0
582,4,2944,0,0
582,4,1688,1,71
582,4,432,0,0
582,4,627,0,0
582,5,3436,0,0
582,5,1727,1,67
582,5,3060,0,0
582,5,3796,0,0
582,5,2739,0,0
582,5,1378,0,0
582,5,99,0,0
582,5,2772,0,0
582,5,3934,1,56
582,5,3717,0,0
582,6,565,0,0
582,6,365,1,57
582,6,1601,0,0
582,6,3511,0,0
582,6,3295,0,0
582,6,3278,0,0
582,6,4118,1,58
582,6,2077,0,0
582,6,1284,0,0
582,6,3228,0,0
582,7,216,0,0
582,7,4331,0,0
582,7,3622,0,0
582,7,1839,0,0
582,7,2109,1,72
582,7,2606,0,0
582,7,1285,0,0
582,7,2173,1,68
582,7,841,0,0
582,7,1095,0,0
582,8,2903,0,0
582,8,2829,0,0
582,8,430,0,0
582,8,580,0,0
582,8,1518,0,0
582,8,2586,1,61
582,8,1175,0,0
582,8,1798,0,0
582,8,2077,0,0
582,8,1134,0,0
582,9,191,0,0
582,9,3149,0,0
582,9,3397,0,0
582,9,1139,1,76
582,9,4316,1,78
582,9,950,0,0
582,9,569,0,0
582,9,1781,0,0
582,9,4428,0,0
582,9,887,1,42
582,10,4522,0,0
582,10,137,0,0
582,10,1806,0,0
582,10,2793,0,0
582,10,4596,0,0
582,10,3592,1,52
582,10,2141,1,38
582,10,4035,0,0
582,10,4372,0,0
582,10,1310,0,0
582,11,3513,1,68
582,11,4778,0,0
582,11,235,0,0
582,11,1322,0,0
582,11,4655,0,0
582,11,1307,0,0
582,11,4195,0,0
582,11,2811,0,0
582,11,2500,0,0
582,11,1246,1,43
583,1,3129,1,58
583,1,907,0,0
583,1,1549,0,0
583,1,3601,0,0
583,1,1092,0,0
583,1,1325,0,0
583,1,1424,0,0
583,1,740,0,0
583,1,4538,0,0
583,1,2459,0,0
583,2,2975,0,0
583,2,1744,0,0
583,2,913,1,57
583,2,4168,0,0
583,2,3092,0,0
583,2,318,0,0
583,2,223,0,0
583,2,3853,1,69
583,2,4525,0,0
583,2,259,0,0
584,1,3523,0,0
584,1,1036,1,52
584,1,1487,0,0
584,1,3617,1,66
584,1,4630,0,0
584,1,2943,0,0
584,1,1063,0,0
584,1,2358,0,0
584,1,2061,0,0
584,1,1911,0,0
584,2,4765,0,0
584,2,2695,0,0
584,2,3541,0,0
584,2,2256,0,0
584,2,2492,0,0
584,2,1209,0,0
584,2,4478,0,0
584,2,3475,0,0
584,2,1971,1,57
584,2,1946,0,0
585,1,2108,0,0
585,1,1680,0,0
585,1,1884,0,0
585,1,1607,1,50
585,1,948,0,0
585,1,4730,0,0
585,1,2713,0,0
585,1,201,0,0
585,1,3869,0,0
585,1,3768,1,50
585,2,3764,0,0
585,2,1744,0,0
585,2,3849,0,0
585,2,3994,0,0
585,2,2906,0,0
585,2,4111,1,65
585,2,2597,0,0
585,2,3137,0,0
585,2,3242,0,0
585,2,753,0,0
585,3,1066,0,0
585,3,2720,0,0
585,3,2671,0,0
585,3,361,0,0
585,3,3635,0,0
585,3,4109,1,48
585,3,1110,1,58
585,3,1423,1,50
585,3,1582,0,0
585,3,3925,0,0
586,1,1748,0,0
586,1,305,0,0
586,1,3362,0,0
586,1,841,0,0
586,1,2272,1,59
586,1,3382,0,0
586,1,3658,0,0
586,1,3751,0,0
586,1,3217,0,0
586,1,715,0,0
587,1,1780,0,0
587,1,4495,1,64
587,1,2151,0,0
587,1,2906,0,0
587,1,2245,0,0
587,1,217,0,0
587,1,2220,0,0
587,1,2000,0,0
587,1,442,0,0
587,1,281,0,0
588,1,3301,0,0
588,1,4505,0,0
588,1,1404,0,0
588,1,1775,0,0
588,1,4155,0,0
588,1,4026,0,0
588,1,222,1,44
588,1,3477,0,0
588,1,3598,0,0
588,1,1900,0,0
589,1,194,0,0
589,1,2389,0,0
589,1,4805,0,0
589,1,703,0,0
589,1,3263,1,58
589,1,3823,0,0
589,1,491,0,0
589,1,1729,0,0
589,1,537,0,0
589,1,3330,0,0
590,1,3646,0,0
590,1,2590,0,0
590,1,252,0,0
590,1,2637,1,66
590,1,4014,0,0
590,1,3534,0,0
590,1,3879,0,0
590,1,4793,0,0
590,1,90,1,74
590,1,4040,0,0
591,1,4036,0,0
591,1,2291,0,0
591,1,3770,0,0
591,1,4652,0,0
591,1,1924,0,0
591,1,3193,0,0
591,1,4591,0,0
591,1,3347,1,68
591,1,1681,0,0
591,1,3997,0,0
592,1,4739,1,43
592,1,3432,0,0
592,1,1934,0,0
592,1,3714,0,0
592,1,3510,0,0
592,1,768,0,0
592,1,4394,0,0
592,1,3552,0,0
592,1,1363,0,0
592,1,997,0,0
592,2,4099,0,0
592,2,2872,0,0
592,2,3240,0,0
592,2,4650,0,0
592,2,1984,1,53
592,2,915,0,0
592,2,993,0,0
592,2,1753,0,0
592,2,2997,0,0
592,2,3505,1,62
592,3,1212,0,0
592,3,1016,0,0
592,3,4704,0,0
592,3,1035,1,71
592,3,951,0,0
592,3,4610,0,0
592,3,1709,0,0
592,3,2647,0,0
592,3,3799,0,0
592,3,651,0,0
593,1,4129,1,59
593,1,1860,0,0
593,1,3009,0,0
593,1,2816,0,0
593,1,247,0,0
593,1,3474,0,0
593,1,1764,1,55
593,1,4424,0,0
593,1,3700,0,0
593,1,3455,0,0
594,1,3930,1,50
594,1,2070,0,0
594,1,4722,1,69
594,1,1219,1,54
594,1,3766,0,0
594,1,1248,0,0
594,1,2956,0,0
594,1,1181,0,0
594,1,1642,0,0
594,1,3591,0,0
594,2,3125,0,0
594,2,2647,0,0
594,2,4511,0,0
594,2,2687,0,0
594,2,1248,0,0
594,2,3184,0,0
594,2,636,0,0
594,2,3089,1,56
594,2,2653,0,0
594,2,2262,0,0
595,1,1596,1,70
595,1,4595,0,0
595,1,1720,0,0
595,1,2283,0,0
595,1,3306,0,0
595,1,4067,0,0
595,1,3616,0,0
595,1,3687,1,61
595,1,995,0,0
595,1,3681,0,0
595,2,3978,1,68
595,2,381,0,0
595,2,1818,0,0
595,2,4471,0,0
595,2,960,1,63
595,2,134,0,0
595,2,2758,1,45
595,2,3925,1,54
595,2,3252,0,0
595,2,1756,0,0
595,3,1795,0,0
595,3,4010,0,0
595,3,180,0,0
595,3,3781,0,0
595,3,3318,0,0
595,3,3697,0,0
595,3,3832,1,65
595,3,3494,0,0
595,3,266,1,76
595,3,3268,0,0
595,4,1568,0,0
595,4,3267,1,51
595,4,1872,0,0
595,4,2537,0,0
595,4,3303,0,0
595,4,4186,0,0
595,4,4280,0,0
595,4,4165,1,43
595,4,2348,0,0
595,4,2400,0,0
595,5,3839,1,47
595,5,1730,0,0
595,5,3347,0,0
595,5,4044,0,0
595,5,2495,0,0
595,5,3589,0,0
595,5,1075,0,0
595,5,317,1,52
595,5,1052,0,0
595,5,4190,0,0
595,6,4549,0,0
